Timestamp;Pwh_prod;Qs;Qp;T_p_in;T_p_out;T_s_in;T_s_out;ESP_freq;ESP_Pin;ESP_Pout;ESP_Head;Sep_Pin;Sep_Pout;FilterA_Pin;FilterA_Pout;FilterA_PDrop;HEX_Pin;HEX_Pout;HEX_PDrop;FilterB_Pin;FilterB_Pout;FilterB_PDrop;InjectorPump_Pin;InjectorPump_Pout;InjectorPump_PowerDraw;ESP_PowerDraw;Thermal_PowerGen;esp_status;hex_status;filterA_status;filterB_status
2024-07-20 13:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 13:30:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 13:45:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 14:00:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 14:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 14:30:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 14:45:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 15:00:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 15:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 15:30:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 15:45:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 16:00:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 16:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 16:30:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 16:45:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 17:00:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 17:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 17:30:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 17:45:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 18:00:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 18:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 18:30:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 18:45:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 19:00:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 19:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 19:30:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 19:45:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 20:00:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 20:15:00;9.875;165.0;142.975;80;22.882;22.311;71.805;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;10003933.155;Normal;Normal;Normal;Normal
2024-07-20 20:30:00;9.875;165.0;142.975;80;23.766;23.204;71.932;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9849103.771;Normal;Normal;Normal;Normal
2024-07-20 20:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 21:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 21:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 21:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 21:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 22:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 22:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 22:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 22:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 23:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 23:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 23:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-20 23:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 00:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 00:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 00:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 00:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 01:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 01:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 01:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 01:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 02:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 02:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 02:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 02:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 03:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 03:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 03:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 03:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 04:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 04:15:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 04:30:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 04:45:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 05:00:00;9.875;165.0;142.975;80;23.645;23.082;71.914;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9870337.033;Normal;Normal;Normal;Normal
2024-07-21 05:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 05:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 05:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 06:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 06:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 06:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 06:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 07:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 07:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 07:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 07:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 08:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 08:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 08:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 08:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 09:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 09:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 09:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 09:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 10:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 10:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 10:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 10:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 11:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 11:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 11:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 11:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 12:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 12:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 12:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 12:45:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 13:00:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 13:15:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
2024-07-21 13:30:00;9.875;165.0;142.975;80;24.201;23.643;71.994;55.484;61.952;82.309;20.357;9.546;9.403;9.403;9.388;0.015;9.388;9.245;0.143;9.245;9.23;0.015;9.23;45.853;181813.637;113778.586;9772919.457;Normal;Normal;Normal;Normal
